"Component ID","Symbol Name","Part Name","Reference Designator","Not mount on PCB","Value"
"","SymbolName","partName","reference","noMount","value"
"sht5.cmp2497","c_sym_1.smb","1267370010","C4620","NO","4.7nF"
"sht5.cmp2514","c_sym_1.smb","1267370010","C4625","NO","4.7nF"
"sht18.cmp12","c_sym_1.smb","1267370527","C4824","YES","330pF"
"sht18.cmp31","c_sym_1.smb","1267370640","C4825","YES","1nF"
"sht10.cmp5389/sht1.cmp2444","c_sym_1.smb","1267370029","C5000","NO","2.2uF"
"sht10.cmp5389/sht1.cmp2297","c_sym_1.smb","1267370029","C5001","NO","2.2uF"
"sht10.cmp5389/sht1.cmp2465","c_sym_1.smb","1267370011","C5002","NO","47nF"
"sht10.cmp5389/sht1.cmp2600","c_sym_1.smb","1267370640","C5003","YES","1nF"
"sht10.cmp5389/sht1.cmp2475","c_sym_1.smb","1267370650","C5004","YES","15pF"
"sht10.cmp5389/sht1.cmp2530","c_sym_1.smb","1267370650","C5005","YES","15pF"
"sht10.cmp5389/sht1.cmp2848","c_sym_2.smb","1267370011","C5006","NO","47nF"
"sht10.cmp5389/sht1.cmp2850","c_sym_2.smb","1267370029","C5007","NO","2.2uF"
"sht10.cmp5389/sht1.cmp2849","c_sym_2.smb","1267370011","C5008","NO","47nF"
"sht10.cmp5389/sht1.cmp3457","c_sym_1.smb","1267370028","C5009","NO","470nF"
"sht10.cmp5389/sht1.cmp2402","c_sym_1.smb","1267370029","C5010","YES","2.2uF"
"sht10.cmp5389/sht1.cmp2461","c_sym_1.smb","1267370011","C5011","NO","47nF"
"sht10.cmp5389/sht1.cmp2383","c_sym_1.smb","1267370011","C5012","NO","47nF"
"sht10.cmp5389/sht1.cmp2258","c_sym_1.smb","1267370011","C5013","NO","47nF"
"sht10.cmp5389/sht1.cmp2091","c_sym_1.smb","1267370011","C5014","NO","47nF"
"sht10.cmp5389/sht1.cmp2304","c_sym_1.smb","1267370011","C5015","NO","47nF"
"sht10.cmp5389/sht1.cmp2021","c_sym_1.smb","1267370011","C5016","NO","47nF"
"sht10.cmp5389/sht1.cmp2235","c_sym_1.smb","1267370011","C5017","NO","47nF"
"sht10.cmp5389/sht1.cmp2593","c_sym_1.smb","1267370011","C5018","NO","47nF"
"sht10.cmp5389/sht1.cmp2164","c_sym_1.smb","1267370011","C5019","NO","47nF"
"sht10.cmp5389/sht1.cmp2526","c_sym_1.smb","1267370011","C5020","NO","47nF"
"sht10.cmp5389/sht1.cmp2453","c_sym_1.smb","1267370011","C5021","NO","47nF"
"sht10.cmp5389/sht1.cmp2292","c_sym_1.smb","1267370011","C5022","NO","47nF"
"sht10.cmp5389/sht1.cmp2369","c_sym_1.smb","1267370011","C5023","NO","47nF"
"sht10.cmp5389/sht1.cmp2226","c_sym_1.smb","1267370011","C5024","NO","47nF"
"sht10.cmp5389/sht1.cmp2148","c_sym_1.smb","1267370011","C5025","NO","47nF"
"sht10.cmp5389/sht1.cmp2078","c_sym_1.smb","1267370011","C5026","NO","47nF"
"sht10.cmp5389/sht1.cmp2010","c_sym_1.smb","1267370011","C5027","NO","47nF"
"sht10.cmp5389/sht1.cmp3320","c_sym_1.smb","1267370028","C5028","NO","470nF"
"sht10.cmp5389/sht1.cmp2580","c_sym_1.smb","1267370011","C5029","NO","47nF"
"sht10.cmp5389/sht1.cmp2502","c_sym_1.smb","1267370011","C5030","NO","47nF"
"sht10.cmp5389/sht1.cmp2437","c_sym_1.smb","1267370011","C5031","NO","47nF"
"sht10.cmp5389/sht1.cmp2030","c_sym_1.smb","1267370011","C5032","YES","47nF"
"sht10.cmp5389/sht2.cmp3408","c_sym_1.smb","1267370011","C5033","NO","47nF"
"sht10.cmp5389/sht2.cmp3424","c_sym_1.smb","1267370011","C5034","NO","47nF"
"sht10.cmp5389/sht2.cmp3387","c_sym_1.smb","1267370011","C5035","NO","47nF"
"sht10.cmp5389/sht2.cmp3438","c_sym_1.smb","1267370011","C5036","NO","47nF"
"sht10.cmp5389/sht2.cmp3452","c_sym_1.smb","1267370011","C5037","NO","47nF"
"sht10.cmp5389/sht2.cmp3403","c_sym_1.smb","1267370011","C5038","NO","47nF"
"sht10.cmp5389/sht2.cmp3391","c_sym_1.smb","1267370011","C5039","NO","47nF"
"sht10.cmp5389/sht2.cmp3388","c_sym_1.smb","1267370011","C5040","NO","47nF"
"sht10.cmp5389/sht2.cmp3453","c_sym_1.smb","1267370011","C5041","NO","47nF"
"sht10.cmp5389/sht2.cmp3428","c_sym_1.smb","1267370011","C5042","YES","47nF"
"sht10.cmp5389/sht2.cmp3393","c_sym_1.smb","1267370011","C5043","NO","47nF"
"sht10.cmp5389/sht2.cmp3412","c_sym_1.smb","1267370011","C5044","NO","47nF"
"sht10.cmp5389/sht2.cmp3392","c_sym_1.smb","1267370011","C5045","NO","47nF"
"sht10.cmp5389/sht2.cmp3419","c_sym_1.smb","1267370011","C5046","NO","47nF"
"sht10.cmp5389/sht2.cmp3543","c_sym_1.smb","1267370011","C5047","YES","47nF"
"sht10.cmp5389/sht1.cmp2318","c_sym_1.smb","1267370029","C5048","NO","2.2uF"
"sht10.cmp5389/sht1.cmp3247","c_sym_1.smb","1267370011","C5080","YES","47nF"
"sht10.cmp5389/sht1.cmp3461","c_sym_1.smb","1267370011","C5081","YES","47nF"
"sht10.cmp5389/sht1.cmp3253","c_sym_1.smb","1267370011","C5083","NO","47nF"
"sht10.cmp5389/sht1.cmp3255","c_sym_1.smb","1267370011","C5084","NO","47nF"
"sht10.cmp5389/sht1.cmp3380","c_sym_1.smb","1267370011","C5090","YES","47nF"
"sht10.cmp5389/sht1.cmp3383","c_sym_1.smb","1267370011","C5091","YES","47nF"
"sht10.cmp5389/sht1.cmp3385","c_sym_1.smb","1267370011","C5092","YES","47nF"
"sht10.cmp5389/sht2.cmp3308","c_sym_1.smb","1267370011","C5120","NO","47nF"
"sht10.cmp5389/sht2.cmp3588","c_sym_1.smb","1267362202","C5121","YES","10uF"
"sht10.cmp5389/sht2.cmp3551","c_sym_1.smb","1267362202","C5122","NO","10uF"
"sht10.cmp5389/sht2.cmp3336","c_sym_1.smb","1267370011","C5124","NO","47nF"
"sht10.cmp5389/sht2.cmp3321","c_sym_1.smb","1267362202","C5125","NO","10uF"
"sht10.cmp5389/sht2.cmp3313","c_sym_1.smb","1267362202","C5126","NO","10uF"
"sht10.cmp5389/sht2.cmp3330","c_sym_1.smb","1267362202","C5127","NO","10uF"
"sht10.cmp5389/sht2.cmp3516","c_sym_1.smb","1267370607","C5128","YES","470pF"
"sht10.cmp5389/sht2.cmp3554","c_sym_1.smb","1267362202","C5129","YES","10uF"
"sht9.cmp638","c_sym_1.smb","1267370666","C5429","NO","2.2nF"
"sht9.cmp645","c_sym_1.smb","1267370009","C5436","NO","4.7nF"
"sht3.cmp269","c_sym_1.smb","1267370028","C5660","YES","470nF"
"sht3.cmp300","c_sym_1.smb","1267370911","C5661","YES","100nF"
"sht3.cmp306","c_sym_1.smb","1267370640","C5662","YES","1nF"
"sht6.cmp2622","c_sym_1.smb","1267370011","C5815","NO","47nF"
"sht6.cmp2646","c_sym_1.smb","1267370011","C5900","NO","47nF"
"sht15.cmp2464","c_sym_1.smb","1267370011","C5901","NO","47nF"
"sht15.cmp2472","c_sym_1.smb","1267370011","C5903","NO","47nF"
"sht17.cmp8559","c_sym_1.smb","1267370640","C5904","NO","1nF"
"sht17.cmp8532","c_sym_1.smb","1267370011","C5905","NO","47nF"
"sht17.cmp8578","c_sym_1.smb","1267370640","C5906","NO","1nF"
"sht7.cmp3136","c_sym_1.smb","1267370009","C5907","NO","4.7nF"
"sht17.cmp8443","c_sym_1.smb","1267370011","C5908","NO","47nF"
"sht14.cmp3901","c_sym_1.smb","1267370682","C5909","NO","100nF"
"sht12.cmp114","c_sym_1.smb","1267370682","C5910","NO","100nF"
"sht14.cmp3882","c_sym_1.smb","1267370682","C5911","NO","100nF"
"sht15.cmp2436","c_sym_1.smb","1267370011","C5912","NO","47nF"
"sht15.cmp1820","c_sym_1.smb","1267370011","C5913","NO","47nF"
"sht15.cmp2429","c_sym_1.smb","1267370011","C5914","NO","47nF"
"sht18.cmp37","c_sym_1.smb","1267370669","C5916","NO","33pF"
"sht7.cmp2852","c_sym_1.smb","1267370682","C5917","NO","100nF"
"sht17.cmp8465","c_sym_1.smb","1267370640","C5918","NO","1nF"
"sht17.cmp8589","c_sym_1.smb","1267370011","C5919","NO","47nF"
"sht6.cmp2494","c_sym_1.smb","1267370011","C5922","NO","47nF"
"sht6.cmp2382","c_sym_1.smb","1267370011","C5923","NO","47nF"
"sht14.cmp3745","c_sym_1.smb","1267370682","C5926","NO","100nF"
"sht18.cmp4","c_sym_1.smb","1267370679","C5927","NO","10nF"
"sht16.cmp3606","c_sym_1.smb","1267370640","C5928","NO","1nF"
"sht12.cmp175","c_sym_1.smb","1267370682","C5929","NO","100nF"
"sht16.cmp3256","c_sym_1.smb","1267370011","C5930","NO","47nF"
"sht16.cmp3285","c_sym_1.smb","1267370011","C5931","NO","47nF"
"sht6.cmp2415","c_sym_1.smb","1267370011","C5932","NO","47nF"
"sht6.cmp2426","c_sym_1.smb","1267370011","C5933","NO","47nF"
"sht12.cmp132","c_sym_1.smb","1267370682","C5934","NO","100nF"
"sht6.cmp2669","c_sym_1.smb","1267370011","C5935","NO","47nF"
"sht6.cmp2647","c_sym_1.smb","1267370011","C5938","NO","47nF"
"sht11.cmp3982","c_sym_1.smb","1267370011","C5939","NO","47nF"
"sht16.cmp3343","c_sym_1.smb","1267370640","C5940","NO","1nF"
"sht16.cmp3313","c_sym_1.smb","1267370640","C5941","NO","1nF"
"sht16.cmp3353","c_sym_1.smb","1267370640","C5942","NO","1nF"
"sht6.cmp2473","c_sym_1.smb","1267370011","C5943","NO","47nF"
"sht9.cmp566","c_sym_1.smb","1267370011","C5945","NO","47nF"
"sht6.cmp2437","c_sym_1.smb","1267370011","C5946","NO","47nF"
"sht6.cmp2371","c_sym_1.smb","1267370011","C5947","NO","47nF"
"sht11.cmp3955","c_sym_1.smb","1267370011","C5960","NO","47nF"
"sht17.cmp8518","c_sym_1.smb","1267370027","C5962","YES","33nF"
"sht11.cmp4007","c_sym_1.smb","1267370011","C5963","NO","47nF"
"sht15.cmp2423","c_sym_1.smb","1267370011","C5964","NO","47nF"
"sht15.cmp2456","c_sym_1.smb","1267370011","C5965","NO","47nF"
"sht6.cmp2360","c_sym_1.smb","1267370011","C5966","NO","47nF"
"sht17.cmp8501","c_sym_1.smb","1267370027","C5971","NO","33nF"
"sht9.cmp347","c_sym_1.smb","1267370011","C5972","NO","47nF"
"sht9.cmp389","c_sym_1.smb","1267370011","C5973","NO","47nF"
"sht9.cmp422","c_sym_1.smb","1267370011","C5974","YES","47nF"
"sht6.cmp2667","c_sym_1.smb","1267370682","C5976","NO","100nF"
"sht6.cmp2700","c_sym_1.smb","1267370682","C5977","NO","100nF"
"sht6.cmp2784","c_sym_1.smb","1267370011","C5978","NO","47nF"
"sht9.cmp598","c_sym_1.smb","1267370011","C5979","NO","47nF"
"sht11.cmp3950","c_sym_1.smb","1267370011","C6110","NO","47nF"
"sht11.cmp3949","c_sym_1.smb","1267370009","C6111","NO","4.7nF"
"sht11.cmp3946","c_sym_1.smb","1267370009","C6117","NO","4.7nF"
"sht11.cmp3977","c_sym_1.smb","1267370011","C6120","NO","47nF"
"sht11.cmp3976","c_sym_1.smb","1267370009","C6121","NO","4.7nF"
"sht11.cmp3973","c_sym_1.smb","1267370009","C6127","NO","4.7nF"
"sht11.cmp4002","c_sym_1.smb","1267370011","C6130","NO","47nF"
"sht11.cmp4001","c_sym_1.smb","1267370009","C6131","NO","4.7nF"
"sht11.cmp3998","c_sym_1.smb","1267370009","C6137","NO","4.7nF"
"sht16.cmp3250","c_sym_1.smb","1267370011","C6140","NO","47nF"
"sht16.cmp3240","c_sym_1.smb","1267370009","C6141","NO","4.7nF"
"sht16.cmp3257","c_sym_1.smb","1267370009","C6147","NO","4.7nF"
"sht16.cmp3283","c_sym_1.smb","1267370011","C6150","NO","47nF"
"sht16.cmp3296","c_sym_1.smb","1267370009","C6151","NO","4.7nF"
"sht16.cmp3290","c_sym_1.smb","1267370009","C6157","NO","4.7nF"
"sht16.cmp3363","c_sym_1.smb","1267370011","C6160","NO","47nF"
"sht16.cmp3374","c_sym_1.smb","1267370009","C6161","YES","4.7nF"
"sht16.cmp3393","c_sym_1.smb","1267370009","C6167","YES","4.7nF"
"sht17.cmp8450","c_sym_1.smb","1267370011","C6170","NO","47nF"
"sht17.cmp8461","c_sym_1.smb","1267370009","C6171","NO","4.7nF"
"sht17.cmp8472","c_sym_1.smb","1267370009","C6177","NO","4.7nF"
"sht17.cmp8500","c_sym_1.smb","1267370011","C6180","NO","47nF"
"sht17.cmp8510","c_sym_1.smb","1267370682","C6181","NO","100nF"
"sht17.cmp8601","c_sym_1.smb","1267370010","C6182","NO","4.7nF"
"sht17.cmp8515","c_sym_1.smb","1267370011","C6190","YES","47nF"
"sht17.cmp8519","c_sym_1.smb","1267370663","C6191","YES","100nF"
"sht17.cmp8602","c_sym_1.smb","1267370010","C6192","YES","4.7nF"
"sht17.cmp8529","c_sym_1.smb","1267370011","C6200","NO","47nF"
"sht17.cmp8537","c_sym_1.smb","1267370009","C6201","NO","4.7nF"
"sht17.cmp8539","c_sym_1.smb","1267370009","C6207","NO","4.7nF"
"sht17.cmp8583","c_sym_1.smb","1267370011","C6210","NO","47nF"
"sht17.cmp8568","c_sym_1.smb","1267370009","C6211","NO","4.7nF"
"sht17.cmp8574","c_sym_1.smb","1267370009","C6217","NO","4.7nF"
"sht11.cmp3329","c_sym_1.smb","1267370906","C7000","YES","47nF"
"sht11.cmp3338","c_sym_1.smb","1267370903","C7001","NO","330nF"
"sht11.cmp3367","c_sym_1.smb","1267370564","C7002","NO","100nF"
"sht11.cmp3384","c_sym_1.smb","1267370011","C7003","NO","47nF"
"sht11.cmp3386","c_sym_1.smb","1267370011","C7008","NO","47nF"
"sht12.cmp41","c_sym_1.smb","1267370527","C7160","NO","330pF"
"sht12.cmp62","c_sym_1.smb","1267370640","C7161","NO","1nF"
"sht12.cmp42","c_sym_1.smb","1267370527","C7170","NO","330pF"
"sht12.cmp59","c_sym_1.smb","1267370640","C7171","NO","1nF"
"sht12.cmp90","c_sym_1.smb","1267370527","C7180","NO","330pF"
"sht12.cmp32","c_sym_1.smb","1267370640","C7181","NO","1nF"
"sht12.cmp156","c_sym_1.smb","1267370527","C7190","NO","330pF"
"sht12.cmp146","c_sym_1.smb","1267370640","C7191","NO","1nF"
"sht12.cmp185","c_sym_1.smb","1267370527","C7200","NO","330pF"
"sht12.cmp183","c_sym_1.smb","1267370640","C7201","NO","1nF"
"sht14.cmp3807","c_sym_1.smb","1267370527","C7210","NO","330pF"
"sht14.cmp3844","c_sym_1.smb","1267370640","C7211","NO","1nF"
"sht14.cmp3808","c_sym_1.smb","1267370527","C7240","NO","330pF"
"sht14.cmp3845","c_sym_1.smb","1267370640","C7241","NO","1nF"
"sht14.cmp3809","c_sym_1.smb","1267370527","C7250","NO","330pF"
"sht14.cmp3846","c_sym_1.smb","1267370640","C7251","NO","1nF"
"sht14.cmp3868","c_sym_1.smb","1267370527","C7260","NO","330pF"
"sht14.cmp3857","c_sym_1.smb","1267370640","C7261","NO","1nF"
"sht14.cmp3912","c_sym_1.smb","1267370527","C7270","NO","330pF"
"sht14.cmp3911","c_sym_1.smb","1267370640","C7271","NO","1nF"
"sht16.cmp3522","c_sym_1.smb","1267370903","C7367","NO","330nF"
"sht16.cmp3509","c_sym_1.smb","1267370011","C7368","NO","47nF"
"sht16.cmp3059","c_sym_1.smb","1267370906","C7369","NO","47nF"
"sht16.cmp3506","c_sym_1.smb","1267370028","C7372","NO","470nF"
"sht16.cmp3510","c_sym_1.smb","1267370906","C7374","YES","47nF"
"sht16.cmp3145","c_sym_1.smb","1267370594","C7409","NO","220nF"
"sht16.cmp3147","c_sym_1.smb","1267370606","C7410","NO","330pF"
"sht16.cmp3141","c_sym_1.smb","1267370008","C7411","NO","1nF"
"sht16.cmp3511","c_sym_1.smb","1267370747","C7412","NO","1uF"
"sht16.cmp3171","c_sym_1.smb","1267370594","C7419","NO","220nF"
"sht16.cmp3176","c_sym_1.smb","1267370606","C7420","NO","330pF"
"sht16.cmp3163","c_sym_1.smb","1267370008","C7421","NO","1nF"
"sht16.cmp3514","c_sym_1.smb","1267370747","C7422","NO","1uF"
"sht16.cmp3402","c_sym_1.smb","1267370594","C7429","NO","220nF"
"sht16.cmp3395","c_sym_1.smb","1267370606","C7430","NO","330pF"
"sht16.cmp3403","c_sym_1.smb","1267370008","C7431","NO","1nF"
"sht16.cmp3517","c_sym_1.smb","1267370747","C7432","NO","1uF"
"sht17.cmp8366","c_sym_1.smb","1267370594","C7439","NO","220nF"
"sht17.cmp8370","c_sym_1.smb","1267370606","C7440","NO","330pF"
"sht17.cmp8364","c_sym_1.smb","1267370008","C7441","NO","1nF"
"sht17.cmp8374","c_sym_1.smb","1267370747","C7442","NO","1uF"
"sht17.cmp8120","c_sym_1.smb","1267370527","C7453","NO","330pF"
"sht17.cmp8119","c_sym_1.smb","1267370640","C7454","NO","1nF"
"sht17.cmp8210","c_sym_1.smb","1267370527","C7463","YES","330pF"
"sht17.cmp8232","c_sym_1.smb","1267370640","C7464","YES","1nF"
"sht17.cmp8397","c_sym_1.smb","1267370594","C7469","NO","220nF"
"sht17.cmp8399","c_sym_1.smb","1267370606","C7470","NO","330pF"
"sht17.cmp8387","c_sym_1.smb","1267370008","C7471","NO","1nF"
"sht17.cmp8396","c_sym_1.smb","1267370747","C7472","NO","1uF"
"sht17.cmp8418","c_sym_1.smb","1267370594","C7479","NO","220nF"
"sht17.cmp8420","c_sym_1.smb","1267370606","C7480","NO","330pF"
"sht17.cmp8408","c_sym_1.smb","1267370008","C7481","NO","1nF"
"sht17.cmp8417","c_sym_1.smb","1267370747","C7482","NO","1uF"
"sht15.cmp2864","elko_sym_1.smb","1267373039","C8100","NO","220uF"
"sht15.cmp2624","c_sym_1.smb","1267362202","C8101","NO","10uF"
"sht15.cmp2621","c_sym_1.smb","1267370564","C8102","NO","100nF"
"sht15.cmp1749","c_sym_1.smb","1267370562","C8103","NO","33nF"
"sht15.cmp1713","c_sym_1.smb","1267370562","C8104","NO","33nF"
"sht15.cmp1737","c_sym_1.smb","1267370011","C8105","NO","47nF"
"sht15.cmp2622","c_sym_1.smb","1267370564","C8112","NO","100nF"
"sht15.cmp1678","c_sym_1.smb","1267370562","C8113","NO","33nF"
"sht15.cmp1746","c_sym_1.smb","1267370562","C8114","NO","33nF"
"sht15.cmp2867","elko_sym_1.smb","1267373039","C8120","NO","220uF"
"sht15.cmp2634","c_sym_1.smb","1267362202","C8121","NO","10uF"
"sht15.cmp2631","c_sym_1.smb","1267370564","C8122","NO","100nF"
"sht15.cmp1673","c_sym_1.smb","1267370562","C8123","NO","33nF"
"sht15.cmp1637","c_sym_1.smb","1267370562","C8124","NO","33nF"
"sht15.cmp1661","c_sym_1.smb","1267370011","C8125","NO","47nF"
"sht15.cmp2632","c_sym_1.smb","1267370564","C8132","NO","100nF"
"sht15.cmp1602","c_sym_1.smb","1267370562","C8133","NO","33nF"
"sht15.cmp1670","c_sym_1.smb","1267370562","C8134","NO","33nF"
"sht15.cmp2644","c_sym_1.smb","1267362202","C8141","NO","10uF"
"sht15.cmp2641","c_sym_1.smb","1267370564","C8142","NO","100nF"
"sht15.cmp2031","c_sym_1.smb","1267370562","C8143","NO","33nF"
"sht15.cmp2094","c_sym_1.smb","1267370562","C8144","NO","33nF"
"sht15.cmp2089","c_sym_1.smb","1267370011","C8145","NO","47nF"
"sht15.cmp2642","c_sym_1.smb","1267370564","C8152","NO","100nF"
"sht9.cmp318","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D1800","NO","SZNUP2124MXWTBG"
"sht9.cmp343","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D1810","YES","SZNUP2124MXWTBG"
"sht9.cmp557","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D1850","YES","SZNUP2124MXWTBG"
"sht8.cmp27","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2200","NO","SZNUP2124MXWTBG"
"sht8.cmp471","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2220","NO","SZNUP2124MXWTBG"
"sht8.cmp503","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2240","NO","SZNUP2124MXWTBG"
"sht8.cmp534","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2260","NO","SZNUP2124MXWTBG"
"sht8.cmp648","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2270","NO","SZNUP2124MXWTBG"
"sht8.cmp579","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D2280","NO","SZNUP2124MXWTBG"
"sht1.cmp1405","schottky_sym_1.smb","1267375175","D3000","NO","FSSH36Z"
"sht1.cmp1384","master_diode_sym_1.smb","8909B0295201","D3000T","YES","Force HEAT footp"
"sht1.cmp1490","master_diode_sym_1.smb","1267375143","D3001","NO","VS-2EYH02-BHM3"
"sht1.cmp1879","suppressor_sym_1.smb","1267375404","D3002","NO","TA6L36A-BHM3"
"sht1.cmp1880","suppressor_sym_1.smb","1267375404","D3003","NO","TA6L36A-BHM3"
"sht1.cmp1559","master_diode_sym_1.smb","1267375118","D3011","NO","PNS40010ER"
"sht1.cmp1316","suppressor_sym_1.smb","1267375404","D3012","NO","TA6L36A-BHM3"
"sht1.cmp1391","schottky_sym_1.smb","1267375175","D3020","NO","FSSH36Z"
"sht1.cmp1471","schottky_sym_1.smb","1267375158","D3022","NO","BAS40LS-Q/S800"
"sht1.cmp1458","schottky_sym_1.smb","1267375158","D3023","NO","BAS40LS-Q/S800"
"sht1.cmp1698","schottky_sym_1.smb","1267375165","D3024","NO","BAT42LS-Q/S800"
"sht1.cmp1288","schottky_sym_1.smb","1267375158","D3025","NO","BAS40LS-Q/S800"
"sht1.cmp1474","schottky_sym_1.smb","1267375158","D3026","NO","BAS40LS-Q/S800"
"sht3.cmp148","master_schottky_horiz_sdsym_1.smb","1267375158","D3162","NO","BAS40LS-Q/S800"
"sht4.cmp3547","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D3171","NO","SZNUP2124MXWTBG"
"sht4.cmp4883","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D3175","YES","SZNUP2124MXWTBG"
"sht3.cmp179","master_diode_sym_1.smb","1267375118","D3200","YES","PNS40010ER"
"sht1.cmp2017","suppressor_sym_1.smb","1267375404","D3430","YES","TA6L36A-BHM3"
"sht1.cmp2042","master_zdiode_sym_1.smb","1267375435","D3431","NO","SZNZ8F12VSMX2WT5"
"sht4.cmp3976","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4551","NO","SZNUP2124MXWTBG"
"sht4.cmp4884","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4553","YES","SZNUP2124MXWTBG"
"sht4.cmp4248","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4561","NO","SZNUP2124MXWTBG"
"sht4.cmp4885","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4562","YES","SZNUP2124MXWTBG"
"sht4.cmp4913","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4563","YES","SZNUP2124MXWTBG"
"sht4.cmp4912","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4566","YES","SZNUP2124MXWTBG"
"sht4.cmp4294","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4576","NO","SZNUP2124MXWTBG"
"sht4.cmp4323","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4581","NO","SZNUP2124MXWTBG"
"sht4.cmp4757","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4591","NO","SZNUP2124MXWTBG"
"sht4.cmp4781","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4593","NO","SZNUP2124MXWTBG"
"sht4.cmp4886","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4594","YES","SZNUP2124MXWTBG"
"sht4.cmp4878","master_diode_sym_1.smb","1267375162","D4600","NO","BAS21LS-Q/S800"
"sht4.cmp4824","master_diode_sym_1.smb","1267375159","D4604","YES","BAS16LS-Q/S800"
"sht4.cmp4799","master_diode_sym_1.smb","1267375159","D4609","NO","BAS16LS-Q/S800"
"sht5.cmp2471","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4610","NO","SZNUP2124MXWTBG"
"sht5.cmp2479","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4615","NO","SZNUP2124MXWTBG"
"sht5.cmp2492","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4620","NO","SZNUP2124MXWTBG"
"sht5.cmp2507","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4625","NO","SZNUP2124MXWTBG"
"sht5.cmp2543","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4630","NO","SZNUP2124MXWTBG"
"sht5.cmp2667","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4631","YES","SZNUP2124MXWTBG"
"sht5.cmp2606","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4641","NO","SZNUP2124MXWTBG"
"sht5.cmp2707","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4643","NO","SZNUP2124MXWTBG"
"sht5.cmp2708","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4644","NO","SZNUP2124MXWTBG"
"sht5.cmp2704","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4646","YES","SZNUP2124MXWTBG"
"sht5.cmp2635","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4655","NO","SZNUP2124MXWTBG"
"sht18.cmp19","master_diode_horiz_sdsym_1.smb","1267375159","D4820","YES","BAS16LS-Q/S800"
"sht18.cmp8","suppressor_sym_1.smb","1267375416","D4821","YES","TA6L18A-BHM3"
"sht18.cmp59","doppel_suppressor_bidirekt_sdsym_1.smb","1267375426","D4822","NO","SZNUP2124MXWTBG"
"sht10.cmp5389/sht2.cmp3378","schottky_sym_1.smb","1267375177","D5120","NO","SS1F4-BHM3"
"sht3.cmp299","master_diode_sym_1.smb","1267375159","D5660","YES","BAS16LS-Q/S800"
"sht11.cmp4036","master_diode_sym_1.smb","1267375171","D7001","NO","PNE20030EP-Q"
"sht11.cmp4041","master_diode_sym_1.smb","1267375171","D7002","NO","PNE20030EP-Q"
"sht11.cmp4037","master_diode_sym_1.smb","1267375171","D7003","NO","PNE20030EP-Q"
